smiles_key,SMILES,HOMO(eV),HOMO_xtb(eV),HOMO_DFT(eV),LUMO(eV),LUMO_xtb(eV),LUMO_DFT(eV),GAP(eV),GAP_xtb(eV),GAP_DFT(eV),Id,voc_pcbm(V),jsc_pcbm(A.m-2),pce_pcbm(%),voc_pcdtbt(V),jsc_pcdtbt(A.m-2),pce_pcdtbt(%),sas1(%),pce_pcbm_sas(%),pce_pcdtbt_sas(%),PCA1,PCA2,PCA3,tSNE1,tSNE2,Cluster
gdb 130487,O1C=NC2=CC=CC2=N1,-5.981062647196,-10.5187,-5.959850042549216,-2.348342613526,-8.6763,-2.3140414636850366,3.63272003367,1.842315595849,3.6458085788641794,130487,1.3810626471959997,1.5221341649643025,0.15179935717296722,2.8516573864740002,0.0,0.0,6.225997991767068,-6.074198634594101,-6.225997991767068,1.213565232935259,0.673284836293477,0.31897594386561845,-0.2650308,8.7771435,0
gdb 130489,O1C=NC2=CN=CC2=N1,-6.427329377924,-10.8243,-6.383066281463966,-2.960598798976,-9.3377,-2.9338459233628136,3.4667305789480003,1.486601413845,3.4492203581011527,130489,1.827329377924,2.5211784690797954,0.3326779718292708,2.239401201024,0.0,0.0,5.804285617351893,-5.471607645522623,-5.804285617351893,3.6444857873775924,0.20935974787285047,-0.3977016164914288,25.14518,3.9915752,0
gdb 130506,O1N=CC2=CC=CC2=N1,-6.310320418038,-10.8035,-6.2715722510131835,-2.508889791044,-8.7554,-2.4272822076468614,3.798709488392,2.048148033662,3.844290043366322,130506,1.7103204180379998,0.8975414792253555,0.11084998224267108,2.691110208956,0.0,0.0,6.326521068690144,-6.215671086447473,-6.326521068690144,1.8425487258836921,1.0252026953322289,0.7845219469060197,1.4646965,8.629572,0
gdb 130508,O1N=CC2=CN=CC2=N1,-6.723933485541999,-10.9671,-6.6664950544747255,-3.039511818434,-9.334,-2.9741392802144344,3.681700528506,1.633025143542,3.692355774260291,130508,2.1239334855419996,1.3056519185656532,0.2002497314644382,2.160488181566,0.0,0.0,5.910901001967278,-5.71065127050284,-5.910901001967278,4.027535143767768,0.6148398171839973,0.2764896555489287,25.868807,5.014003,0
gdb 130511,O1N=CC=C2C=CC=C12,-5.594660965712,-10.1551,-5.601152111430447,-2.342900336322,-8.4345,-2.3133771047133944,3.25176062939,1.720634362323,3.2877750067170526,130511,0.9946609657120005,4.679418193038152,0.3361015793702988,2.8570996636780004,0.0,0.0,6.605977467189019,-6.269875887818721,-6.605977467189019,0.19439644571354536,-0.23858606700237608,-0.54746301403066,-2.5722332,8.767464,0
gdb 130512,O1N=CC=C2C=CN=C12,-6.40828140771,-10.6741,-6.373734251035571,-2.696648354582,-8.8288,-2.65650428713106,3.711633053128,1.845326639553,3.717229963904511,130512,1.8082814077099998,1.1876064456533655,0.15507514009953366,2.5033516454180003,0.0,0.0,6.194029200558276,-6.038954060458742,-6.194029200558276,2.293492418544368,0.7622646779009625,0.44878884197610164,1.7342058,9.166707,0
gdb 130513,O1N=CC=C2C=NC=C12,-5.937524429564,-10.5013,-5.931823345521156,-2.944271967364,-9.0357,-2.9162284714873086,2.9932524622,1.46554953281,3.0155948740338476,130513,1.3375244295640003,9.34147993333813,0.9022378189926606,2.255728032636,0.0,0.0,6.226690299459375,-5.324452480466714,-6.226690299459375,2.638307113342328,-1.3497566295036088,-1.8838586499280565,22.795671,-11.299288,0
gdb 130516,O1N=CN=C2C=CC=C12,-6.038206557838,-10.6476,-6.056057793258078,-2.89801261113,-9.1027,-2.8967026549460826,3.140193946708,1.544911151063,3.1593551383119953,130516,1.4382065578380006,6.350542905565358,0.6595317970298028,2.30198738887,0.0,0.0,6.232201068690145,-5.5726692716603425,-6.232201068690145,2.7174299454040822,-1.0294253820545878,-1.1868744221909469,22.614323,-10.828666,0
gdb 130517,O1N=CN=C2C=CN=C12,-6.933461157896001,-10.6693,-6.899184436430444,-3.298019985624,-9.533,-3.2816070366972716,3.635441172272,1.136330777246,3.617577399733172,130517,2.333461157896001,1.5092977524773716,0.25431918351340904,1.9019800143760002,0.0,0.0,5.838137365603641,-5.583818182090233,-5.838137365603641,4.7065890535068995,0.05088525044843085,0.07556706656147989,27.132053,4.3785257,0
gdb 130518,O1N=CN=C2C=NC=C12,-6.427329377924,-10.94,-6.419768723146985,-3.532037905396,-9.7562,-3.5522784339228086,2.895291472528,1.183836059786,2.8674902892241767,130518,1.827329377924,11.958885518995869,1.5780151340297932,1.6679620946040001,0.0,0.0,5.810864638330915,-4.232849504301122,-5.810864638330915,4.935819190459039,-1.601253391442746,-3.161047822738415,25.230116,-11.961837,0
gdb 130519,O1N=CN=C2N=CC=C12,-6.949787989508001,-10.7954,-6.992448750320146,-3.246318352186,-9.5209,-3.2228124994019107,3.70074849872,1.274465156906,3.7696362509182353,130519,2.349787989508001,1.229352724366097,0.20859735956354283,1.953681647814,0.0,0.0,5.731228274694551,-5.522630915131009,-5.731228274694551,4.795087906655192,0.44017394717429287,0.22011057929272412,27.142664,4.7077603,0
gdb 130534,O1N=NC=C2C=CC=C12,-5.828678885484,-10.6148,-6.001749732427402,-2.819099591672,-8.9504,-2.7379326631748313,3.009579293812,1.664449449259,3.2638170692525703,130534,1.228678885484,8.957555480691557,0.7947518014493261,2.3809004083280003,0.0,0.0,6.300755354404431,-5.506003552955105,-6.300755354404431,2.2935832823685596,-0.9704912517978095,-1.6205631393825024,22.651676,-11.343186,0
gdb 130535,O1N=NC=C2C=CN=C12,-6.821894475213999,-11.0549,-6.750555285831656,-3.472172856152,-9.3743,-3.1027203213036114,3.349721619062,1.680624847964,3.647834964528045,130535,2.2218944752139995,3.5475524475131506,0.5691881803958122,1.727827143848,0.0,0.0,5.849113589379865,-5.279925408984052,-5.849113589379865,4.7199689789927435,0.3826246019701773,-0.9573831036296606,26.91525,3.2810168,0
gdb 130536,O1N=NC=C2C=NC=C12,-6.253176507396,-10.8741,-6.365289223754414,-3.4259134999180003,-9.5512,-3.356989793461062,2.824541868876,1.322904981671,3.0082994302933517,130536,1.6531765073959999,14.22156416142113,1.6977362007621912,1.7740865000819996,0.0,0.0,5.883573729240005,-4.185837528477814,-5.883573729240005,4.4833044911139694,-1.4473336698386177,-3.464183982685883,25.175104,-11.959386,0
gdb 130537,O1N=NC=C2N=CC=C12,-6.087187052674,-10.9318,-6.918121645967841,-3.004137016608,-9.3431,-3.055398147720974,3.083050036066,1.588771929772,3.8627234982468672,130537,1.4871870526740005,7.39511245807024,0.7941709514177354,2.1958629833920003,0.0,0.0,5.889418484484761,-5.095247533067026,-5.889418484484761,3.664409522575549,-0.18711064502428568,-1.5037023396343605,23.691399,-10.631523,0
gdb 130538,O1N=NC=C2N=CN=C12,-6.859990415642,-11.4526,-7.8099152210132665,-3.357885034868,-9.8249,-3.444571649057732,3.502105380774,1.627675701581,4.365343571955535,130538,2.259990415642,2.268603559896354,0.3702276289957397,1.842114965132,0.0,0.0,5.451771055900208,-5.081543426904468,-5.451771055900208,5.671643719896074,1.3171030499914926,-0.31128173694040184,28.388094,3.1557205,0
gdb 130589,O=C1C=CC2=C1NN=C2,-6.283109032017999,-10.8517,-6.2118077962473945,-2.563312563084,-8.9133,-2.621018274025311,3.719796468934,1.938396190723,3.5907895222220834,130589,1.6831090320179996,1.1571526578958493,0.14063924519995863,2.636687436916,0.0,0.0,6.272484998877605,-6.131845753677647,-6.272484998877605,2.0086051126261255,0.714319948389388,0.5633478935546786,1.3459141,9.0295,0
gdb 130590,O=C1C=CC2=C1NN=N2,-6.715770069735999,-11.0343,-6.627894108264768,-2.936108551558,-9.3427,-3.007095877573116,3.779661518178,1.691608864463,3.620798230691652,130590,2.1157700697359996,0.9547715013561054,0.14587186507539093,2.263891448442,0.0,0.0,5.917638676792453,-5.771766811717063,-5.917638676792453,3.9401553869649946,0.6694080817038739,0.5531391898798251,25.608337,5.3161793,0
gdb 130591,O=C1C=CC2=C1ON=C2,-6.772913980378,-11.5292,-6.717405524725422,-3.08849231327,-9.5489,-3.163881357842093,3.684421667108,1.980317679088,3.553524166883329,130591,2.1729139803780004,1.2944933687075437,0.2031168642964621,2.11150768673,0.0,0.0,5.750247330638606,-5.547130466342144,-5.750247330638606,4.529366835021951,0.9674014511562498,0.21915562983835277,26.271372,5.5756354,0
gdb 130667,O=C1N=NOC=C1C#N,-7.453198630877999,-11.5933,-7.934510131718904,-4.389196565025999,-9.8782,-3.246036626812895,3.064002065852,1.715118321105,4.688473504906009,130667,2.8531986308779995,0.0,0.0,0.8108034349740005,7.77534253268831,0.45523823351886644,4.4867565461626935,-4.4867565461626935,-4.031518312643827,8.798967009793563,3.3755342537802133,-6.834503004252262,33.22093,1.8537973,0
gdb 130680,O=C1NC2=C(N1)N=NO2,-6.234128537181999,-11.115,-6.0369804379597705,-2.525216622656,-7.9113,-0.9572173004806482,3.708911914526,3.203779573439,5.079763137479122,130680,1.6341285371819996,1.1979195911881866,0.1413570590231092,2.674783377344,0.0,0.0,5.564214182451076,-5.422857123427967,-5.564214182451076,1.5181272462779032,4.05069086047718,-0.18502036893402046,-1.3325386,17.054329,0
gdb 130686,O=C1NC2=C(ON=N2)O1,-6.65318388189,-11.8763,-6.661326849427177,-2.93882969016,-8.4884,-1.3476369317526546,3.71435419173,3.387881835159,5.313689917674523,130686,2.053183881890001,1.1773746219737515,0.1745605637694249,2.2611703098400002,0.0,0.0,5.027488597444743,-4.852928033675319,-5.027488597444743,3.40915034792819,4.818430051763515,-0.44064158432956824,-0.53288907,17.676332,0
gdb 130885,O=CC1=NC(=O)NN=N1,-7.41510269045,-11.0452,-7.301820945873491,-3.65993141969,-10.1207,-3.6585478353385477,3.752450132158,0.924489387734,3.643273110534943,130885,2.8151026904500007,1.0423540045065862,0.21189128766696277,1.54006858031,0.0,0.0,5.238470362822428,-5.026579075155465,-5.238470362822428,6.536089831535993,0.33591205066561547,0.05052304024276263,29.319988,3.8523142,0
gdb 130889,O=CC1=NC=NNC1=O,-6.96611482112,-10.8033,-6.930920513193921,-3.404144391102,-9.7375,-3.419593712611383,3.559249291416,1.065879095248,3.5113268005825375,130889,2.36611482112,1.9086141715789724,0.32610509128586257,1.7958556088979998,0.0,0.0,5.735377789695678,-5.409272698409816,-5.735377789695678,5.091869764509728,-0.07522504930895449,-0.20698133193854482,27.69999,4.2206607,0
gdb 130890,O=CC1=NC=NOC1=O,-7.379727888624,-11.3265,-7.400801457420048,-3.951093250104,-10.472,-4.033152947538443,3.42863463852,0.854475280107,3.3676485098816054,130890,2.7797278886240004,2.821334600181948,0.5663181732517192,1.248906749896,2.821334600181948,0.2544416638971651,5.241860283246832,-4.675542109995113,-4.9874186193496675,7.722254573814334,0.32489827113122566,-3.4135694187028354,31.648554,1.2653126,0
gdb 130919,O=CC1=NON=NC1=O,-6.732096901348,-11.5286,-7.476126529355765,-2.955156521772,-10.0435,-3.3342625478062264,3.774219240974,1.485107647749,4.141863981549539,130919,2.1320969013480005,0.9717278234096287,0.14960813054133765,2.2448434782280002,0.0,0.0,4.859633469239616,-4.710025338698278,-4.859633469239616,5.6533236785842265,1.6056248620888156,0.1906877820705641,28.579853,2.7353864,0
gdb 131165,[O-]C1=C(NC=[NH2+])NN=C1,-4.274908743742,-9.702,-4.931485196063457,-1.3224733605719998,-6.4477,-0.13291973248601896,2.95243538317,3.254320944983,4.798565463577439,131165,0.0,10.364476507303424,0.0,3.877526639428001,0.0,0.0,7.55876915119258,-7.55876915119258,-7.55876915119258,-5.566763614192004,3.0150310384621544,-0.6849419766981464,-14.283749,24.167482,2
gdb 131225,OC1=CC2=C(N1)ON=N2,-5.161999927994,-10.5514,-5.569651540357285,-1.697990487648,-7.3677,-0.42077405890220426,3.464009440346,3.183750349784,5.14887748145508,131225,0.5619999279939998,2.5416213403016457,0.10314560495792365,3.502009512352,0.0,0.0,6.1552394635057395,-6.052093858547816,-6.1552394635057395,-2.314681506740357,4.422431537064215,-0.41909823013433084,-9.914563,20.83572,2
gdb 131901,NC1=CNC(=C1)N(=O)=O,-5.744323588822,-10.1841,-5.605158891268907,-1.964662070644,-8.5392,-1.888371797272635,3.779661518178,1.644905272241,3.716787093996272,131901,1.1443235888219998,0.9547715013561054,0.07889544262815776,3.2353379293560005,0.0,0.0,6.421390915362467,-6.34249547273431,-6.421390915362467,0.13538893733175103,0.47685761326959225,0.8316432486948603,-2.4129198,7.09296,0
gdb 131902,NC1=CNC(=N1)N(=O)=O,-5.989226063002,-10.5173,-5.824715691338289,-2.280314148476,-8.8595,-2.2112208346386297,3.711633053128,1.657780942191,3.6134948566996594,131902,1.3892260630019997,1.1876064456533655,0.1191376659801994,2.919685851524,0.0,0.0,6.028863526232602,-5.9097258602524025,-6.028863526232602,1.3309702243211938,0.706573165525854,0.40002708722228886,-0.21397217,9.269042,0
gdb 132092,CC1=C(F)N=CC(=N)N1,-5.45588289701,-10.0963,-5.398509087344855,-1.668057963026,-7.8792,-1.6259761500834968,3.785103795382,2.21709519912,3.772532937261358,132092,0.8558828970100005,0.9380872659757545,0.057977730055244196,3.531942036974,0.0,0.0,6.888137977103511,-6.830160247048267,-6.888137977103511,-1.753704853633532,1.0118541647442023,0.9888975556825944,-11.559829,6.4916763,1
gdb 132116,NC1=C(F)NC(=N)C=N1,-4.990568196068,-9.7073,-4.819195001345179,-1.4476457362639998,-7.6677,-1.2830855612435712,3.542922459804,2.039584381394,3.5361094401016073,132116,0.3905681960679999,2.0057749745528928,0.056569547316532263,3.7523542637360006,0.0,0.0,6.814288277999831,-6.757718730683298,-6.814288277999831,-2.854454509790667,0.5663582457118589,0.3921740106788665,-14.238305,5.317046,1
gdb 132121,NC1=C(F)OC(=N)C=N1,-5.493978837438,-10.259,-5.278388187585733,-1.893912466992,-8.3074,-1.8263316215547059,3.600066370446,1.951584753728,3.452056566031027,132121,0.8939788374380002,1.6841246151458826,0.1087189078145199,3.306087533008,0.0,0.0,6.369742012452265,-6.2610231046377445,-6.369742012452265,-0.8861172161759926,0.7997442230175046,0.2281413536367558,-10.273418,6.9566402,1
gdb 132124,NC1=C(F)OC(=O)C=N1,-5.899428489136,-10.7273,-5.706260509045644,-2.302083257292,-8.7534,-2.2455200764446683,3.597345231844,1.973981804855,3.460740432600976,132124,1.2994284891359997,1.698307899976457,0.15935747254826071,2.8979167427080004,0.0,0.0,5.550174315750269,-5.390816843202008,-5.550174315750269,1.604949909690954,1.186743729773549,-0.23255000183463678,-0.5732265,10.449576,0
gdb 132872,NC1=CNC(=N)C(F)=N1,-4.990568196068,-9.6647,-4.82338324869074,-1.284377420144,-7.6106,-1.198551284920259,3.703469637322,2.054070912696,3.6248319637704807,132872,0.3905681960679999,1.2187921505691306,0.03437400561147564,3.9156225798560005,0.0,0.0,6.724176739538292,-6.6898027339268165,-6.724176739538292,-2.944863400012303,0.8273117018783899,0.7005567488265403,-14.388644,5.7561054,1
gdb 132886,OC1=CNC(=N)C(F)=N1,-5.29261458089,-10.2818,-5.30682987207883,-1.5211164785179998,-7.9345,-1.379078426971432,3.771498102372,2.347294701639,3.927751445107398,132886,0.6926145808899997,0.9803092538672686,0.04902960015171872,3.6788835214820006,0.0,0.0,6.6328637319092785,-6.58383413175756,-6.6328637319092785,-1.8767889123301769,1.5043113294396144,0.8469234604553869,-12.325675,6.9359565,1
gdb 133015,CN=C1NC=C(F)C=N1,-5.412344679377999,-10.0484,-5.383938334534152,-1.624519745394,-7.961,-1.6321779409219757,3.787824933984,2.087391434148,3.7517603936121766,133015,0.8123446793779994,0.9298459552739311,0.054545002467071425,3.575480254606,0.0,0.0,6.7971213779132285,-6.742576375446157,-6.7971213779132285,-1.7394590294885113,0.9433205300104662,0.9624018306011017,-11.8154125,6.325413,1
gdb 133016,CN=C1NC=C(F)N=C1,-5.404181263572,-9.885,-5.355847341929942,-1.80955717033,-8.009,-1.7719220817449963,3.594624093242,1.875955764242,3.5839252601849454,133016,0.8041812635720003,1.7125997726568625,0.09945198402465848,3.3904428296700004,0.0,0.0,6.875231904229017,-6.775779920204359,-6.875231904229017,-1.6567404934352146,0.37385389358505006,0.5495374408651005,-11.410407,4.8187766,1
gdb 133232,CN1N=C(F)C=NC1=N,-6.076302498266,-10.5704,-6.029407378287608,-2.304804395894,-8.6758,-2.239444379008269,3.771498102372,1.894601337443,3.7899629992793393,133232,1.4763024982660002,0.9803092538672686,0.1045062047350417,2.895195604106,0.0,0.0,6.414330585692138,-6.309824380957096,-6.414330585692138,1.1514371628443931,0.7764696576194352,0.7903388021377322,0.4447277,8.210153,0
gdb 133234,CN1N=C(F)N=CC1=N,-6.059975666654,-10.3798,-6.011313955392704,-2.318410088904,-8.6726,-2.2566754804014226,3.744286716352,1.707140147583,3.7546384749912813,133234,1.4599756666540002,1.0700307863056528,0.11280945725174102,2.8815899110960004,0.0,0.0,6.438711354922907,-6.325901897671166,-6.438711354922907,1.0791139892556652,0.5200971709767546,0.7332365478869428,0.18330011,7.825265,0
gdb 133278,CN=C1NN=C(F)C=N1,-5.93208215236,-10.2878,-5.900884266620922,-2.370111722342,-8.779,-2.3549015119772654,3.5619704300179995,1.50885489709,3.545982754643657,133278,1.3320821523599997,1.8928425685778665,0.18207449874928305,2.829888277658,0.0,0.0,6.536842124153677,-6.354767625404394,-6.536842124153677,0.9118949132330261,-0.004646017516627212,0.34741383728797476,-0.6714751,7.8299446,0
gdb 133305,NC1=C(F)C(=N)N=NO1,-5.853169132902,-10.5394,-6.005453885692113,-2.293919841486,-8.7829,-1.794565066360642,3.559249291416,1.756451293932,4.210888819331471,133305,1.253169132902,1.9086141715789724,0.17271555498231933,2.9060801585140004,0.0,0.0,5.958355022946298,-5.785639467963979,-5.958355022946298,1.1627832494067578,1.3420313066079819,0.018942172135283562,-0.3676348,9.922243,0
gdb 133337,NC1=C(F)ON=NC1=N,-5.012337304884,-10.6318,-5.852417940705838,-2.889849195324,-8.6843,-1.972432895857669,2.12248810956,1.947582636157,3.8799850448481688,133337,0.4123373048840005,62.92573104027912,1.873632956096242,2.310150804676,0.0,0.0,6.042310311407838,-4.168677355311596,-6.042310311407838,1.455858932912888,-0.8496382438551523,-6.256489075877132,23.50406,-13.901918,0
gdb 133813,C1C=C2C3C4OC13C24,-5.812352053872,-9.1661,-4.9003180706748015,-2.481678405024,-8.422,-2.2254141867993527,3.330673648848,0.744146675457,2.674903883875449,133813,1.212352053872,3.746216202952005,0.3279632712505564,2.718321594976,0.0,0.0,8.298113587658598,-7.970150316408041,-8.298113587658598,-2.0148271095480736,-3.1288949247990683,0.497805577787708,-22.59853,-6.551613,1
gdb 133815,C1C2C3OC4C3C1=CC24,-5.246355224656,-9.214,-5.002883058545346,-2.130651525366,-8.4351,-2.2958620389505837,3.11570369929,0.778896385669,2.7070210195947624,133815,0.646355224656,6.781139588117549,0.3165028077932557,3.0693484746340003,0.0,0.0,8.58773793584452,-8.271235128051265,-8.58773793584452,-3.0455482617573217,-3.3982740912173814,0.3850334376147941,-22.665262,-7.434681,1
gdb 133816,N1C2C3OC4C3C1=NC24,-4.484436416096,-9.3913,-5.270733878864039,-1.276214004338,-7.3602,-1.3451124534149903,3.208222411758,2.03115624562,3.925621425449049,133816,0.0,5.27832855378813,0.0,3.9237859956620005,0.0,0.0,8.338898837932174,-8.338898837932174,-8.338898837932174,-4.833402431661176,-0.6070722148342408,0.9198464944381187,-18.120481,-0.51345736,1
gdb 133822,CC12C3C1C1=CC2=CC31,-4.974241364456,-9.2447,-5.284948267407929,-1.6381254384039998,-7.5553,-1.7529104467672683,3.336115926052,1.689432850028,3.53203782064066,133822,0.3742413644559999,3.6884632564530335,0.09967835645066253,3.5618745615960004,0.0,0.0,8.23460284550972,-8.134924489059058,-8.23460284550972,-3.7895739621241433,-1.2010922734654021,0.9017981808115523,-17.249369,-0.93967396,1
gdb 133826,CC12C3N1C1=NC2C3=C1,-5.815073192474,-9.6682,-5.143362236664084,-2.39460196976,-8.8459,-3.01287229150594,3.420471222714,0.822294021279,2.1304899451581436,133826,1.2150731924740004,2.8896978829362383,0.25354701283332476,2.80539803024,0.0,0.0,7.798571013620486,-7.545024000787161,-7.798571013620486,-1.0918277265088039,-3.1231181259493748,0.6074118484473918,-22.124163,-5.907722,1
gdb 133827,OC12C3C1C1=CC2C3=C1,-4.927982008222,-9.5486,-5.394654437704168,-2.410928801372,-7.945,-1.9601557951365678,2.51705320685,1.603571484909,3.4344986425676005,133827,0.32798200822200024,28.733966967963585,0.6805330602086246,2.789071198628,0.0,0.0,8.068844231203952,-7.388311170995328,-8.068844231203952,-2.9577419980984825,-1.9851779895532127,-2.1809977943879755,-25.81057,-4.071542,1
gdb 133830,CC12C3C4CC1N=C4N23,-5.254518640462,-9.1496,-5.309402548048447,-1.929287268818,-7.7257,-1.7433674999805087,3.325231371644,1.423855396172,3.5660350480679384,133830,0.654518640462,3.8047769177154045,0.17982697426696823,3.270712731182,0.0,0.0,8.316711078871915,-8.136884104604947,-8.316711078871915,-3.2734405003496296,-1.5217656560232888,0.7830090373396358,-17.1556,-1.6701816,1
gdb 133835,OC12C3C1C1=NC2CN31,-5.556565025284,-9.8867,-5.45557987402079,-2.119766970958,-8.6249,-2.3071979752133274,3.439519192928,1.26181895646,3.1483818988074628,133835,0.9565650252839999,2.7324501370105034,0.188742786487161,3.080233029042,0.0,0.0,7.954339618546962,-7.765596832059801,-7.954339618546962,-1.8315803189979138,-1.8832247282987744,0.9541766008368526,-21.270113,-6.2961025,1
